snapshot_label,snapshot_order,category,source,target,dependency_layer,is_runtime_dependency,is_optional_extra_dependency,weight,source_version
2024_end,3,LLM API,google-genai,pydantic,runtime,True,False,1,0.3.0
2024_end,3,LLM API,google-genai,requests,runtime,True,False,1,0.3.0
2024_end,3,LLM API,google-genai,websockets,runtime,True,False,1,0.3.0
2024_end,3,LLM API,google-generativeai,absl-py,optional_extra,False,True,1,0.8.3
2024_end,3,LLM API,google-generativeai,black,optional_extra,False,True,1,0.8.3
2024_end,3,LLM API,google-generativeai,google-ai-generativelanguage,runtime,True,False,1,0.8.3
2024_end,3,LLM API,google-generativeai,google-api-core,runtime,True,False,1,0.8.3
2024_end,3,LLM API,google-generativeai,google-api-python-client,runtime,True,False,1,0.8.3
2024_end,3,LLM API,google-generativeai,google-auth,runtime,True,False,1,0.8.3
2024_end,3,LLM API,google-generativeai,ipython,optional_extra,False,True,1,0.8.3
2024_end,3,LLM API,google-generativeai,nose2,optional_extra,False,True,1,0.8.3
2024_end,3,LLM API,google-generativeai,pandas,optional_extra,False,True,1,0.8.3
2024_end,3,LLM API,google-generativeai,pillow,optional_extra,False,True,1,0.8.3
2024_end,3,LLM API,google-generativeai,protobuf,runtime,True,False,1,0.8.3
2024_end,3,LLM API,google-generativeai,pydantic,runtime,True,False,1,0.8.3
2024_end,3,LLM API,google-generativeai,pytype,optional_extra,False,True,1,0.8.3
2024_end,3,LLM API,google-generativeai,pyyaml,optional_extra,False,True,1,0.8.3
2024_end,3,LLM API,google-generativeai,tqdm,runtime,True,False,1,0.8.3
2024_end,3,LLM API,google-generativeai,typing-extensions,runtime,True,False,1,0.8.3
2024_end,3,App/Service,gradio,aiofiles,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,anyio,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,audioop-lts,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,authlib,optional_extra,False,True,1,5.9.1
2024_end,3,App/Service,gradio,fastapi,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,ffmpy,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,gradio-client,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,httpx,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,huggingface-hub,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,itsdangerous,optional_extra,False,True,1,5.9.1
2024_end,3,App/Service,gradio,jinja2,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,markupsafe,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,numpy,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,orjson,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,packaging,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,pandas,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,pillow,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,pydantic,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,pydub,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,python-multipart,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,pyyaml,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,ruff,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,safehttpx,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,semantic-version,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,starlette,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,tomlkit,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,typer,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,typing-extensions,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,urllib3,runtime,True,False,1,5.9.1
2024_end,3,App/Service,gradio,uvicorn,runtime,True,False,1,5.9.1
2024_end,3,LLM API,groq,anyio,runtime,True,False,1,0.13.1
2024_end,3,LLM API,groq,distro,runtime,True,False,1,0.13.1
2024_end,3,LLM API,groq,httpx,runtime,True,False,1,0.13.1
2024_end,3,LLM API,groq,pydantic,runtime,True,False,1,0.13.1
2024_end,3,LLM API,groq,sniffio,runtime,True,False,1,0.13.1
2024_end,3,LLM API,groq,typing-extensions,runtime,True,False,1,0.13.1
2024_end,3,Framework/Agent,haystack-ai,haystack-experimental,runtime,True,False,1,2.8.0
2024_end,3,Framework/Agent,haystack-ai,jinja2,runtime,True,False,1,2.8.0
2024_end,3,Framework/Agent,haystack-ai,lazy-imports,runtime,True,False,1,2.8.0
2024_end,3,Framework/Agent,haystack-ai,more-itertools,runtime,True,False,1,2.8.0
2024_end,3,Framework/Agent,haystack-ai,networkx,runtime,True,False,1,2.8.0
2024_end,3,Framework/Agent,haystack-ai,numpy,runtime,True,False,1,2.8.0
2024_end,3,Framework/Agent,haystack-ai,openai,runtime,True,False,1,2.8.0
2024_end,3,Framework/Agent,haystack-ai,pandas,runtime,True,False,1,2.8.0
2024_end,3,Framework/Agent,haystack-ai,posthog,runtime,True,False,1,2.8.0
2024_end,3,Framework/Agent,haystack-ai,python-dateutil,runtime,True,False,1,2.8.0
2024_end,3,Framework/Agent,haystack-ai,pyyaml,runtime,True,False,1,2.8.0
2024_end,3,Framework/Agent,haystack-ai,requests,runtime,True,False,1,2.8.0
2024_end,3,Framework/Agent,haystack-ai,tenacity,runtime,True,False,1,2.8.0
2024_end,3,Framework/Agent,haystack-ai,tqdm,runtime,True,False,1,2.8.0
2024_end,3,Framework/Agent,haystack-ai,typing-extensions,runtime,True,False,1,2.8.0
2024_end,3,Model Runtime,huggingface-hub,aiohttp,optional_extra,False,True,4,0.27.0
2024_end,3,Model Runtime,huggingface-hub,fastai,optional_extra,False,True,1,0.27.0
2024_end,3,Model Runtime,huggingface-hub,fastapi,optional_extra,False,True,3,0.27.0
2024_end,3,Model Runtime,huggingface-hub,fastcore,optional_extra,False,True,1,0.27.0
2024_end,3,Model Runtime,huggingface-hub,filelock,runtime,True,False,1,0.27.0
2024_end,3,Model Runtime,huggingface-hub,fsspec,runtime,True,False,1,0.27.0
2024_end,3,Model Runtime,huggingface-hub,gradio,optional_extra,False,True,3,0.27.0
2024_end,3,Model Runtime,huggingface-hub,graphviz,optional_extra,False,True,1,0.27.0
2024_end,3,Model Runtime,huggingface-hub,hf-transfer,optional_extra,False,True,1,0.27.0
2024_end,3,Model Runtime,huggingface-hub,inquirerpy,optional_extra,False,True,4,0.27.0
2024_end,3,Model Runtime,huggingface-hub,jedi,optional_extra,False,True,3,0.27.0
2024_end,3,Model Runtime,huggingface-hub,jinja2,optional_extra,False,True,3,0.27.0
2024_end,3,Model Runtime,huggingface-hub,keras,optional_extra,False,True,1,0.27.0
2024_end,3,Model Runtime,huggingface-hub,libcst,optional_extra,False,True,3,0.27.0
2024_end,3,Model Runtime,huggingface-hub,mypy,optional_extra,False,True,3,0.27.0
2024_end,3,Model Runtime,huggingface-hub,numpy,optional_extra,False,True,3,0.27.0
2024_end,3,Model Runtime,huggingface-hub,packaging,runtime,True,False,1,0.27.0
2024_end,3,Model Runtime,huggingface-hub,pillow,optional_extra,False,True,3,0.27.0
2024_end,3,Model Runtime,huggingface-hub,pydot,optional_extra,False,True,1,0.27.0
2024_end,3,Model Runtime,huggingface-hub,pytest,optional_extra,False,True,3,0.27.0
2024_end,3,Model Runtime,huggingface-hub,pytest-asyncio,optional_extra,False,True,3,0.27.0
2024_end,3,Model Runtime,huggingface-hub,pytest-cov,optional_extra,False,True,3,0.27.0
2024_end,3,Model Runtime,huggingface-hub,pytest-env,optional_extra,False,True,3,0.27.0
2024_end,3,Model Runtime,huggingface-hub,pytest-mock,optional_extra,False,True,3,0.27.0
2024_end,3,Model Runtime,huggingface-hub,pytest-rerunfailures,optional_extra,False,True,3,0.27.0
2024_end,3,Model Runtime,huggingface-hub,pytest-vcr,optional_extra,False,True,3,0.27.0
2024_end,3,Model Runtime,huggingface-hub,pytest-xdist,optional_extra,False,True,3,0.27.0
2024_end,3,Model Runtime,huggingface-hub,pyyaml,runtime,True,False,1,0.27.0
2024_end,3,Model Runtime,huggingface-hub,requests,runtime,True,False,1,0.27.0
2024_end,3,Model Runtime,huggingface-hub,ruff,optional_extra,False,True,3,0.27.0
2024_end,3,Model Runtime,huggingface-hub,safetensors,optional_extra,False,True,1,0.27.0
2024_end,3,Model Runtime,huggingface-hub,soundfile,optional_extra,False,True,3,0.27.0
2024_end,3,Model Runtime,huggingface-hub,tensorflow,optional_extra,False,True,2,0.27.0
2024_end,3,Model Runtime,huggingface-hub,toml,optional_extra,False,True,1,0.27.0
2024_end,3,Model Runtime,huggingface-hub,torch,optional_extra,False,True,1,0.27.0
2024_end,3,Model Runtime,huggingface-hub,tqdm,runtime,True,False,1,0.27.0
2024_end,3,Model Runtime,huggingface-hub,types-pyyaml,optional_extra,False,True,3,0.27.0
2024_end,3,Model Runtime,huggingface-hub,types-requests,optional_extra,False,True,3,0.27.0
2024_end,3,Model Runtime,huggingface-hub,types-simplejson,optional_extra,False,True,3,0.27.0
2024_end,3,Model Runtime,huggingface-hub,types-toml,optional_extra,False,True,3,0.27.0
2024_end,3,Model Runtime,huggingface-hub,types-tqdm,optional_extra,False,True,3,0.27.0
2024_end,3,Model Runtime,huggingface-hub,types-urllib3,optional_extra,False,True,3,0.27.0
2024_end,3,Model Runtime,huggingface-hub,typing-extensions,optional_extra,False,True,3,0.27.0
2024_end,3,Model Runtime,huggingface-hub,typing-extensions,runtime,True,False,1,0.27.0
2024_end,3,Model Runtime,huggingface-hub,urllib3,optional_extra,False,True,3,0.27.0
2024_end,3,RAG/Vector DB,lancedb,adlfs,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,aiohttp,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,awscli,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,boto3,optional_extra,False,True,2,0.17.1
2024_end,3,RAG/Vector DB,lancedb,botocore,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,cohere,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,deprecation,runtime,True,False,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,duckdb,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,google-generativeai,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,huggingface-hub,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,ibm-watsonx-ai,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,instructorembedding,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,mkdocs,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,mkdocs-jupyter,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,mkdocs-material,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,mkdocstrings,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,ollama,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,open-clip,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,open-clip-torch,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,openai,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,overrides,runtime,True,False,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,packaging,runtime,True,False,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,pandas,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,pillow,optional_extra,False,True,2,0.17.1
2024_end,3,RAG/Vector DB,lancedb,polars,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,pre-commit,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,pydantic,runtime,True,False,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,pylance,runtime,True,False,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,pytest,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,pytest-asyncio,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,pytest-mock,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,pytz,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,requests,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,ruff,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,sentence-transformers,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,tantivy,optional_extra,False,True,1,0.17.1
2024_end,3,RAG/Vector DB,lancedb,torch,optional_extra,False,True,2,0.17.1
2024_end,3,RAG/Vector DB,lancedb,tqdm,runtime,True,False,1,0.17.1
2024_end,3,Framework/Agent,langchain,aiohttp,runtime,True,False,1,0.3.13
2024_end,3,Framework/Agent,langchain,async-timeout,runtime,True,False,1,0.3.13
2024_end,3,Framework/Agent,langchain,langchain-core,runtime,True,False,1,0.3.13
2024_end,3,Framework/Agent,langchain,langchain-text-splitters,runtime,True,False,1,0.3.13
2024_end,3,Framework/Agent,langchain,langsmith,runtime,True,False,1,0.3.13
2024_end,3,Framework/Agent,langchain,numpy,runtime,True,False,2,0.3.13
2024_end,3,Framework/Agent,langchain,pydantic,runtime,True,False,1,0.3.13
2024_end,3,Framework/Agent,langchain,pyyaml,runtime,True,False,1,0.3.13
2024_end,3,Framework/Agent,langchain,requests,runtime,True,False,1,0.3.13
2024_end,3,Framework/Agent,langchain,sqlalchemy,runtime,True,False,1,0.3.13
2024_end,3,Framework/Agent,langchain,tenacity,runtime,True,False,1,0.3.13
2024_end,3,Framework/Agent,langchain-community,aiohttp,runtime,True,False,1,0.3.13
2024_end,3,Framework/Agent,langchain-community,dataclasses-json,runtime,True,False,1,0.3.13
2024_end,3,Framework/Agent,langchain-community,httpx-sse,runtime,True,False,1,0.3.13
2024_end,3,Framework/Agent,langchain-community,langchain,runtime,True,False,1,0.3.13
2024_end,3,Framework/Agent,langchain-community,langchain-core,runtime,True,False,1,0.3.13
2024_end,3,Framework/Agent,langchain-community,langsmith,runtime,True,False,1,0.3.13
2024_end,3,Framework/Agent,langchain-community,numpy,runtime,True,False,2,0.3.13
2024_end,3,Framework/Agent,langchain-community,pydantic-settings,runtime,True,False,1,0.3.13
2024_end,3,Framework/Agent,langchain-community,pyyaml,runtime,True,False,1,0.3.13
2024_end,3,Framework/Agent,langchain-community,requests,runtime,True,False,1,0.3.13
2024_end,3,Framework/Agent,langchain-community,sqlalchemy,runtime,True,False,1,0.3.13
2024_end,3,Framework/Agent,langchain-community,tenacity,runtime,True,False,1,0.3.13
2024_end,3,Framework/Agent,langchain-core,jsonpatch,runtime,True,False,1,0.3.28
2024_end,3,Framework/Agent,langchain-core,langsmith,runtime,True,False,1,0.3.28
2024_end,3,Framework/Agent,langchain-core,packaging,runtime,True,False,1,0.3.28
2024_end,3,Framework/Agent,langchain-core,pydantic,runtime,True,False,2,0.3.28
2024_end,3,Framework/Agent,langchain-core,pyyaml,runtime,True,False,1,0.3.28
2024_end,3,Framework/Agent,langchain-core,tenacity,runtime,True,False,1,0.3.28
2024_end,3,Framework/Agent,langchain-core,typing-extensions,runtime,True,False,1,0.3.28
2024_end,3,Framework/Agent,langchain-openai,langchain-core,runtime,True,False,1,0.2.14
2024_end,3,Framework/Agent,langchain-openai,openai,runtime,True,False,1,0.2.14
2024_end,3,Framework/Agent,langchain-openai,tiktoken,runtime,True,False,1,0.2.14
2024_end,3,Framework/Agent,langgraph,langchain-core,runtime,True,False,1,0.2.60
2024_end,3,Framework/Agent,langgraph,langgraph-checkpoint,runtime,True,False,1,0.2.60
2024_end,3,Framework/Agent,langgraph,langgraph-sdk,runtime,True,False,1,0.2.60
2024_end,3,LLM API,litellm,aiohttp,runtime,True,False,1,1.56.4
2024_end,3,LLM API,litellm,apscheduler,optional_extra,False,True,1,1.56.4
2024_end,3,LLM API,litellm,azure-identity,optional_extra,False,True,1,1.56.4
2024_end,3,LLM API,litellm,azure-keyvault-secrets,optional_extra,False,True,1,1.56.4
2024_end,3,LLM API,litellm,backoff,optional_extra,False,True,1,1.56.4
2024_end,3,LLM API,litellm,click,runtime,True,False,1,1.56.4
2024_end,3,LLM API,litellm,cryptography,optional_extra,False,True,1,1.56.4
2024_end,3,LLM API,litellm,fastapi,optional_extra,False,True,1,1.56.4
2024_end,3,LLM API,litellm,fastapi-sso,optional_extra,False,True,1,1.56.4
2024_end,3,LLM API,litellm,google-cloud-kms,optional_extra,False,True,1,1.56.4
2024_end,3,LLM API,litellm,gunicorn,optional_extra,False,True,1,1.56.4
2024_end,3,LLM API,litellm,httpx,runtime,True,False,1,1.56.4
2024_end,3,LLM API,litellm,importlib-metadata,runtime,True,False,1,1.56.4
2024_end,3,LLM API,litellm,jinja2,runtime,True,False,1,1.56.4
2024_end,3,LLM API,litellm,jsonschema,runtime,True,False,1,1.56.4
2024_end,3,LLM API,litellm,openai,runtime,True,False,1,1.56.4
2024_end,3,LLM API,litellm,orjson,optional_extra,False,True,1,1.56.4
2024_end,3,LLM API,litellm,prisma,optional_extra,False,True,1,1.56.4
2024_end,3,LLM API,litellm,pydantic,runtime,True,False,1,1.56.4
2024_end,3,LLM API,litellm,pyjwt,optional_extra,False,True,1,1.56.4
2024_end,3,LLM API,litellm,pynacl,optional_extra,False,True,1,1.56.4
2024_end,3,LLM API,litellm,python-dotenv,runtime,True,False,1,1.56.4
2024_end,3,LLM API,litellm,python-multipart,optional_extra,False,True,1,1.56.4
2024_end,3,LLM API,litellm,pyyaml,optional_extra,False,True,1,1.56.4
2024_end,3,LLM API,litellm,resend,optional_extra,False,True,1,1.56.4
2024_end,3,LLM API,litellm,rq,optional_extra,False,True,1,1.56.4
2024_end,3,LLM API,litellm,tiktoken,runtime,True,False,1,1.56.4
2024_end,3,LLM API,litellm,tokenizers,runtime,True,False,1,1.56.4
2024_end,3,LLM API,litellm,uvicorn,optional_extra,False,True,1,1.56.4
2024_end,3,Framework/Agent,llama-index,llama-index-agent-openai,runtime,True,False,1,0.12.8
2024_end,3,Framework/Agent,llama-index,llama-index-cli,runtime,True,False,1,0.12.8
2024_end,3,Framework/Agent,llama-index,llama-index-core,runtime,True,False,1,0.12.8
2024_end,3,Framework/Agent,llama-index,llama-index-embeddings-openai,runtime,True,False,1,0.12.8
2024_end,3,Framework/Agent,llama-index,llama-index-indices-managed-llama-cloud,runtime,True,False,1,0.12.8
2024_end,3,Framework/Agent,llama-index,llama-index-llms-openai,runtime,True,False,1,0.12.8
2024_end,3,Framework/Agent,llama-index,llama-index-multi-modal-llms-openai,runtime,True,False,1,0.12.8
2024_end,3,Framework/Agent,llama-index,llama-index-program-openai,runtime,True,False,1,0.12.8
2024_end,3,Framework/Agent,llama-index,llama-index-question-gen-openai,runtime,True,False,1,0.12.8
2024_end,3,Framework/Agent,llama-index,llama-index-readers-file,runtime,True,False,1,0.12.8
2024_end,3,Framework/Agent,llama-index,llama-index-readers-llama-parse,runtime,True,False,1,0.12.8
2024_end,3,Framework/Agent,llama-index,nltk,runtime,True,False,1,0.12.8
2024_end,3,LLM API,mistralai,eval-type-backport,runtime,True,False,1,1.2.5
2024_end,3,LLM API,mistralai,google-auth,optional_extra,False,True,1,1.2.5
2024_end,3,LLM API,mistralai,httpx,runtime,True,False,1,1.2.5
2024_end,3,LLM API,mistralai,jsonpath-python,runtime,True,False,1,1.2.5
2024_end,3,LLM API,mistralai,pydantic,runtime,True,False,1,1.2.5
2024_end,3,LLM API,mistralai,python-dateutil,runtime,True,False,1,1.2.5
2024_end,3,LLM API,mistralai,requests,optional_extra,False,True,1,1.2.5
2024_end,3,LLM API,mistralai,typing-inspect,runtime,True,False,1,1.2.5
2024_end,3,App/Service,modal,aiohttp,runtime,True,False,1,0.70.2
2024_end,3,App/Service,modal,certifi,runtime,True,False,1,0.70.2
2024_end,3,App/Service,modal,click,runtime,True,False,1,0.70.2
2024_end,3,App/Service,modal,fastapi,runtime,True,False,1,0.70.2
2024_end,3,App/Service,modal,grpclib,runtime,True,False,1,0.70.2
2024_end,3,App/Service,modal,protobuf,runtime,True,False,1,0.70.2
2024_end,3,App/Service,modal,rich,runtime,True,False,1,0.70.2
2024_end,3,App/Service,modal,synchronicity,runtime,True,False,1,0.70.2
2024_end,3,App/Service,modal,toml,runtime,True,False,1,0.70.2
2024_end,3,App/Service,modal,typer,runtime,True,False,1,0.70.2
2024_end,3,App/Service,modal,types-certifi,runtime,True,False,1,0.70.2
2024_end,3,App/Service,modal,types-toml,runtime,True,False,1,0.70.2
2024_end,3,App/Service,modal,typing-extensions,runtime,True,False,1,0.70.2
2024_end,3,App/Service,modal,watchfiles,runtime,True,False,1,0.70.2
2024_end,3,Model Runtime,ollama,httpx,runtime,True,False,1,0.4.5
2024_end,3,Model Runtime,ollama,pydantic,runtime,True,False,1,0.4.5
2024_end,3,LLM API,openai,anyio,runtime,True,False,1,1.58.1
2024_end,3,LLM API,openai,distro,runtime,True,False,1,1.58.1
2024_end,3,LLM API,openai,httpx,runtime,True,False,1,1.58.1
